Title,URL
MBSE: Model-Based Systems Engineering ,https://www.coursera.org/learn/mbse?specialization=digital-manufacturing-design-technology
Giving Sense to Your Leadership Experience,https://www.coursera.org/learn/leading-sense?specialization=inspirational-leadership
Current Gen 3D Game Prop Production,https://www.coursera.org/learn/3d-game-prop-production?specialization=art-for-games
Introduction to Image Processing,https://www.coursera.org/learn/introduction-image-processing?specialization=image-processing
Decentralized Finance (DeFi) Primitives,https://www.coursera.org/learn/decentralized-finance-primitives-duke?specialization=decentralized-finance-duke
"Incident Response, BC, and DR Concepts",https://www.coursera.org/learn/incident-response-bc-and-dr-concepts?specialization=certified-in-cybersecurity
Calculus for Machine Learning and Data Science,https://www.coursera.org/learn/machine-learning-calculus?specialization=mathematics-for-machine-learning-and-data-science
Teach English Now! Capstone Project 1,https://www.coursera.org/learn/teaching-english-capstone?specialization=tesol
U.S. Health Law Fundamentals,https://www.coursera.org/learn/health-law-fundamentals?specialization=healthcare-law
Chinese for HSK 3 PART II,https://www.coursera.org/learn/hsk-3-part2?specialization=hsk-learn-chinese
JavaScript Basics,https://www.coursera.org/learn/javascript-basics?specialization=javascript-beginner
Think Again I: How to Understand Arguments,https://www.coursera.org/learn/understanding-arguments?specialization=logic-critical-thinking-duke
Iniciación y Planificación de Proyectos,https://www.coursera.org/learn/planificacion-proyectos?specialization=administracion-proyectos
Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars?specialization=self-driving-cars
Getting Started with Google Workspace,https://www.udacity.com/course/getting-started-with-google-workspace--ud300
Google Cloud Digital Leader Training,https://www.udacity.com/course/google-cloud-digital-leader-training--ud301
Cloud Native Fundamentals,https://www.udacity.com/course/cloud-native-fundamentals--ud064
Linear Algebra Refresher Course,https://www.udacity.com/course/linear-algebra-refresher-course--ud953
Machine Learning for Trading,https://www.udacity.com/course/machine-learning-for-trading--ud501
Introduction to Computer Vision,https://www.udacity.com/course/introduction-to-computer-vision--ud810
Full Stack Foundations,https://www.udacity.com/course/full-stack-foundations--ud088
Product Manager Interview Preparation,https://www.udacity.com/course/product-manager-interview-preparation--ud034
Data Wrangling with MongoDB,https://www.udacity.com/course/data-wrangling-with-mongodb--ud032
Introduction to Python Programming,https://www.udacity.com/course/introduction-to-python--ud1110
SQL for Data Analysis,https://www.udacity.com/course/sql-for-data-analysis--ud198
Version Control with Git,https://www.udacity.com/course/version-control-with-git--ud123
Intro to Data Analysis,https://www.udacity.com/course/intro-to-data-analysis--ud170
Intro to JavaScript,https://www.udacity.com/course/intro-to-javascript--ud803
C++ For Programmers,https://www.udacity.com/course/c-for-programmers--ud210
Intro to HTML and CSS,https://www.udacity.com/course/intro-to-html-and-css--ud001
Microsoft Power Platform,https://www.udacity.com/course/microsoft-power-platform--ud091
Web Tooling & Automation,https://www.udacity.com/course/web-tooling-automation--ud892
Front End Frameworks,https://www.udacity.com/course/front-end-frameworks--ud894
Responsive Web Design Fundamentals,https://www.udacity.com/course/responsive-web-design-fundamentals--ud893
How to Install Android Studio,https://www.udacity.com/course/how-to-install-android-studio--ud808
Website Performance Optimization,https://www.udacity.com/course/website-performance-optimization--ud884
iOS Networking with Swift,https://www.udacity.com/course/ios-networking-with-swift--ud421
JavaScript Design Patterns,https://www.udacity.com/course/javascript-design-patterns--ud989
Responsive Images,https://www.udacity.com/course/responsive-images--ud882
Xcode Debugging,https://www.udacity.com/course/xcode-debugging--ud774
JavaScript Promises,https://www.udacity.com/course/javascript-promises--ud898
UIKit Fundamentals,https://www.udacity.com/course/uikit-fundamentals--ud788
Client-Server Communication,https://www.udacity.com/course/client-server-communication--ud897
What is Programming?,https://www.udacity.com/course/what-is-programming--ud994
Building High Conversion Web Forms,https://www.udacity.com/course/building-high-conversion-web-forms--ud890
Software Architecture & Design,https://www.udacity.com/course/software-architecture-design--ud821
Intro to Information Security,https://www.udacity.com/course/intro-to-information-security--ud459
Authentication & Authorization: OAuth,https://www.udacity.com/course/authentication-authorization-oauth--ud330
Intro to iOS App Development with Swift,https://www.udacity.com/course/intro-to-ios-app-development-with-swift--ud585
Introduction to Operating Systems,https://www.udacity.com/course/introduction-to-operating-systems--ud923
Web Accessibility,https://www.udacity.com/course/web-accessibility--ud891
Scalable Microservices with Kubernetes,https://www.udacity.com/course/scalable-microservices-with-kubernetes--ud615
Developing Android Apps with Kotlin,https://www.udacity.com/course/developing-android-apps-with-kotlin--ud9012
Browser Rendering Optimization,https://www.udacity.com/course/browser-rendering-optimization--ud860
Learn Swift Programming Syntax,https://www.udacity.com/course/learn-swift-programming-syntax--ud902
Offline Web Applications,https://www.udacity.com/course/offline-web-applications--ud899
Kotlin for Android Developers,https://www.udacity.com/course/kotlin-for-android-developers--ud888
UX Design for Mobile Developers,https://www.udacity.com/course/ux-design-for-mobile-developers--ud849
Software Development Process,https://www.udacity.com/course/software-development-process--ud805
Data Visualization in Tableau,https://www.udacity.com/course/data-visualization-in-tableau--ud1006
Intro to Progressive Web Apps,https://www.udacity.com/course/intro-to-progressive-web-apps--ud811
Writing READMEs,https://www.udacity.com/course/writing-readmes--ud777
Software Analysis & Testing,https://www.udacity.com/course/software-analysis-testing--ud333
iOS Persistence and Core Data,https://www.udacity.com/course/ios-persistence-and-core-data--ud325
Computer Networking,https://www.udacity.com/course/computer-networking--ud436
Firebase Analytics: iOS,https://www.udacity.com/course/firebase-analytics-ios--ud353
Human-Computer Interaction,https://www.udacity.com/course/human-computer-interaction--ud400
2D Game Development with libGDX,https://www.udacity.com/course/2d-game-development-with-libgdx--ud405
Intro to jQuery,https://www.udacity.com/course/intro-to-jquery--ud245
Cyber-Physical Systems Security,https://www.udacity.com/course/cyber-physical-systems-security--ud279
Introduction to Graduate Algorithms,https://www.udacity.com/course/introduction-to-graduate-algorithms--ud401
Dynamic Web Applications with Sinatra,https://www.udacity.com/course/dynamic-web-applications-with-sinatra--ud268
How to Make a Platformer Using libGDX,https://www.udacity.com/course/how-to-make-a-platformer-using-libgdx--ud406
JavaScript Testing,https://www.udacity.com/course/javascript-testing--ud549
Object-Oriented JavaScript,https://www.udacity.com/course/object-oriented-javascript--ud711
Localization Essentials,https://www.udacity.com/course/localization-essentials--ud610
Compilers: Theory and Practice,https://www.udacity.com/course/compilers-theory-and-practice--ud168
HTML5 Canvas,https://www.udacity.com/course/html5-canvas--ud292
Object Oriented Programming in Java,https://www.udacity.com/course/object-oriented-programming-in-java--ud283
Designing RESTful APIs,https://www.udacity.com/course/designing-restful-apis--ud388
GT - Refresher - Advanced OS,https://www.udacity.com/course/gt-refresher-advanced-os--ud098
Grand Central Dispatch (GCD),https://www.udacity.com/course/grand-central-dispatch-gcd--ud576
Swift for Beginners,https://www.udacity.com/course/swift-for-beginners--ud1022
Intro to Statistics,https://www.udacity.com/course/intro-to-statistics--st101
Introduction to Virtual Reality,https://www.udacity.com/course/introduction-to-virtual-reality--ud1012
Objective-C for Swift Developers,https://www.udacity.com/course/objective-c-for-swift-developers--ud1009
Interactive 3D Graphics,https://www.udacity.com/course/interactive-3d-graphics--cs291
High Performance Computer Architecture,https://www.udacity.com/course/high-performance-computer-architecture--ud007
AutoLayout,https://www.udacity.com/course/auto-layout--ud1026
Kotlin Bootcamp for Programmers,https://www.udacity.com/course/kotlin-bootcamp-for-programmers--ud9011
Shell Workshop,https://www.udacity.com/course/shell-workshop--ud206
Core ML: Machine Learning for iOS,https://www.udacity.com/course/core-ml--ud1038
Statistics,https://www.udacity.com/course/statistics--st095
Intro to Theoretical Computer Science,https://www.udacity.com/course/intro-to-theoretical-computer-science--cs313
Design of Computer Programs,https://www.udacity.com/course/design-of-computer-programs--cs212
